Promotion_Opportunities_V24,Job_Interest_V25,No_Work_Life_Balance_V38,Management_Relation_V42,Workplace_Relation_V43,PCA1,PCA2,PCA3,PCA4,Job_Satisfaction_V44
4,3,4,2,3,1.9954813683910524,0.8497120204608442,0.28057751904833494,0.4368112944755309,2
2,1,5,1,1,-2.115970142555244,0.9088566697221017,0.9798157111030447,-0.1211022276076944,1
3,1,2,2,1,-0.8304402462461515,-1.2177287223677522,-0.9365294026645321,-0.6051826683929113,2
3,2,4,2,1,-0.43503640202835614,0.678067553698791,-0.10469874366618519,0.09506255594514632,2
1,1,2,2,2,-0.8573293815353459,-2.2441685211532327,0.5758681271891115,0.6148970955788731,3
4,1,4,2,2,0.1757389924671438,0.24608059866526671,0.40520627665891473,-1.3625588369447823,2
5,4,5,2,1,1.3427616891642744,3.024705163923166,-1.1441788364227612,0.5811459470583905,3
3,1,4,2,3,0.5390949285257609,-0.4279870866095925,1.4623523931973945,-0.7394930662573597,3
3,1,2,2,2,-0.07683923883972305,-1.5394242941319902,-0.33463469944121615,-0.5791308909898513,3
4,3,5,1,1,-0.2693386313421407,2.5389278903031594,-0.6572105763611787,0.458188139840834,3
3,1,4,2,1,-0.9681070862870962,0.21540405691888329,0.25856298675076267,-0.7915966210634799,2
5,2,5,1,1,-0.41216424425306925,2.428636507033873,-0.7492002592593948,-1.0254850304521548,2
2,1,2,2,1,-1.2206853175939631,-1.5701008358783735,-0.4812779893493682,-0.008168675108549284,2
3,2,3,2,1,-0.3662029820078838,-0.03849883594452679,-0.7022449383738326,0.1882695322804306,3
3,2,3,1,1,-1.0549875469077477,0.29075950072599516,-1.0337898220443618,0.35495690878713837,2
5,5,5,2,2,2.6294333808294432,3.1656730889388363,-0.9055458636163932,1.4938569014700769,4
5,2,1,2,1,0.5519540007286838,-0.7668873882099196,-2.807840154419455,-0.819344501617725,5
3,1,2,3,3,1.3655463334665692,-2.19037820256675,0.5988048874526288,-0.7197664900934988,3
4,2,3,3,3,2.2200286690526485,-0.6587762026329032,0.3778379384281647,-0.523328282704519,3
2,2,4,3,2,0.6171040989301247,-0.3252584682465902,1.2839922565428237,0.5514409501258609,3
2,2,3,2,2,-0.0028470459492667376,-0.7125665212193858,0.3549011781646472,0.811335302967853,3
3,2,4,2,1,-0.43503640202835614,0.678067553698791,-0.10469874366618519,0.09506255594514632,3
2,2,4,2,1,-0.8252814733761675,0.32569544018816965,0.35055266964897863,0.6920765492295086,2
2,3,3,2,1,-0.2233773690969553,0.07179254732475963,-0.6102552554756165,1.6719427025734188,4
2,2,3,2,2,-0.0028470459492667376,-0.7125665212193858,0.3549011781646472,0.811335302967853,4
4,2,3,4,4,3.662414241358941,-1.309730111067663,1.3112775253220097,-0.6639638818081666,3
1,1,3,2,2,-0.9261628015558182,-1.5276021315099149,1.173414321896759,0.5216901192435888,2
3,1,2,1,1,-1.5192248111460156,-0.8884703856972301,-1.2680742863350614,-0.4384952918862037,3
3,2,3,4,4,3.2721691700111295,-1.6621022245782844,1.7665289386371736,-0.06694988852380444,2
4,3,4,2,1,0.4882793535781954,1.49310316398932,-0.923211887398297,0.3847077396694106,3
2,1,2,2,2,-0.4670843101875345,-1.8917964076426115,0.12061671387394766,0.017883102294510875,2
4,1,3,2,1,-0.5090285949188124,-0.14879021921381314,-0.7942346212720486,-1.2954036380125582,3
3,2,3,2,1,-0.3662029820078838,-0.03849883594452679,-0.7022449383738326,0.1882695322804306,2
4,2,4,2,2,0.7088096767258839,0.7087440954451745,0.041944546241966876,-0.4758996599361557,3
3,2,2,3,2,1.145016010318881,-1.4060191340226045,-0.3663515461876349,0.14084090951206735,3
1,1,3,1,1,-2.3685483738621107,-0.8766482230751548,0.2399747350029138,0.6623257183472364,1
4,3,1,2,2,1.4483806210460408,-0.978291576704871,-2.113955768297923,0.6903804460783236,3
3,3,3,2,2,0.9204687096572848,0.10246908907114305,-0.4636119655674644,1.100980486692117,3
5,2,5,2,2,1.030221328053223,1.7776825985991132,0.1842393276344504,-1.1661206295558024,2
2,1,2,2,1,-1.2206853175939631,-1.5701008358783735,-0.4812779893493682,-0.008168675108549284,3
3,1,3,2,2,-0.14567265886019537,-0.8228579044886722,0.2629114952664312,-0.6723378673251356,3
2,1,3,2,1,-1.2895187376144355,-0.8535344462350559,0.11626820535827921,-0.10137565144383358,2
2,2,5,1,2,-0.8292984508900753,1.0498245947377716,1.2184486839094129,0.7916087268039921,1
3,2,3,1,1,-1.0549875469077477,0.29075950072599516,-1.0337898220443618,0.35495690878713837,3
3,2,3,2,2,0.3873980253985447,-0.3601944077087647,-0.10035023515051662,0.21432130968349078,4
4,2,2,2,1,0.09287550936040004,-0.40269311207722325,-1.7550425463966437,-0.3155374846686473,3
3,1,3,1,1,-1.588058231166488,-0.1719039960539125,-0.670528091627414,-0.5317022682214879,3
3,2,3,3,2,1.0761825902984086,-0.6894527443792865,0.2311946485200125,0.04763393317678302,5
3,2,3,1,1,-1.0549875469077477,0.29075950072599516,-1.0337898220443618,0.35495690878713837,3
3,1,4,1,2,-0.9032906437805316,0.22296682182516742,0.5289128063035493,-0.5988574671537121,2
3,1,4,2,2,-0.2145060788806677,-0.1062915148453546,0.8604576899740786,-0.7655448436604199,3
1,1,3,1,1,-2.3685483738621107,-0.8766482230751548,0.2399747350029138,0.6623257183472364,3
2,1,3,2,2,-0.5359177302080068,-1.1752300179992938,0.7181629085815951,-0.07532387404077341,2
4,2,3,2,2,0.7776430967463562,-0.007822294198143334,-0.5556016484656804,-0.38269268360087144,4
2,2,3,2,2,-0.0028470459492667376,-0.7125665212193858,0.3549011781646472,0.811335302967853,3
3,1,5,2,1,-1.0369405063075685,0.931970446562201,0.85610918145841,-0.8848035973987642,2
3,3,3,2,2,0.9204687096572848,0.10246908907114305,-0.4636119655674644,1.100980486692117,3
3,2,5,1,1,-1.1926543869486923,1.7238922800126308,0.16130256737093288,0.1685429561165698,1
1,1,4,2,2,-0.9949962215762905,-0.811035741866597,1.7709605166044065,0.4284831429083045,2
3,1,4,2,1,-0.9681070862870962,0.21540405691888329,0.25856298675076267,-0.7915966210634799,1
4,1,3,4,2,1.6221415422873438,-1.129002464319095,0.4707498492923257,-1.6027266136229135,3
1,1,5,1,1,-2.5062152139030553,0.5564845562114805,1.4350671244182087,0.4759117656766678,1
3,2,3,3,2,1.0761825902984086,-0.6894527443792865,0.2311946485200125,0.04763393317678302,3
3,2,3,2,2,0.3873980253985447,-0.3601944077087647,-0.10035023515051662,0.21432130968349078,2
1,1,3,1,1,-2.3685483738621107,-0.8766482230751548,0.2399747350029138,0.6623257183472364,2
3,1,2,1,1,-1.5192248111460156,-0.8884703856972301,-1.2680742863350614,-0.4384952918862037,3
5,2,5,2,2,1.030221328053223,1.7776825985991132,0.1842393276344504,-1.1661206295558024,3
2,1,3,2,2,-0.5359177302080068,-1.1752300179992938,0.7181629085815951,-0.07532387404077341,3
5,1,4,3,3,2.0083696361212477,-0.05250119625887186,0.8833944502375959,-2.100208429332792,2
2,1,4,1,2,-1.293535715128343,-0.12940529168545395,0.9841642196187131,-0.0018434738693499425,1
3,2,2,2,2,0.45623144541901706,-1.0767607973520823,-0.697896429858164,0.3075282860187751,3
1,1,3,1,1,-2.3685483738621107,-0.8766482230751548,0.2399747350029138,0.6623257183472364,2
3,2,5,1,1,-1.1926543869486923,1.7238922800126308,0.16130256737093288,0.1685429561165698,2
2,2,4,5,4,3.5018752435427096,-1.62716628511611,3.150871430330514,0.2701697519185657,4
2,1,2,1,1,-1.909469882493827,-1.2408424992078513,-0.8128228730198975,0.1585187013981585,1
2,1,1,1,1,-1.8406364624733547,-1.9574088888511694,-1.4103690677275447,0.25172567773344273,2
3,4,4,2,2,1.3847059738955523,1.2816989754943684,-0.2293275012767649,1.894432687365459,3
3,1,3,2,1,-0.8992736662666239,-0.5011623327244344,-0.3389832079568847,-0.6983896447281956,2
4,3,4,2,1,0.4882793535781954,1.49310316398932,-0.923211887398297,0.3847077396694106,4
4,1,3,2,2,0.24457241248761613,-0.47048579097805104,-0.19233991804873266,-1.269351860609498,3
4,1,2,2,2,0.3134058325080884,-1.187052180621369,-0.78988611275638,-1.1761448842742137,2
3,2,4,2,2,0.31856460537807235,0.35637198193455305,0.49719595955713075,0.12111433334820648,2
4,3,4,3,3,2.6842659332909165,0.5204536837903223,0.612122402718864,0.2701239179688231,4
5,2,4,1,1,-0.34333082423259703,1.7120701173905557,-1.3467464539670422,-0.9322780541168703,3
2,2,3,3,3,1.4395385263570255,-1.3635204296541457,1.2883407650584924,0.6706997038642054,3
3,2,3,4,2,1.7649671551982724,-1.0187110810498086,0.5627395321905417,-0.11905344332992475,3
3,3,3,2,2,0.9204687096572848,0.10246908907114305,-0.4636119655674644,1.100980486692117,3
3,1,4,3,2,0.47427848601919614,-0.4355498515158766,1.1920025736446078,-0.9322322201671276,3
2,2,3,2,2,-0.0028470459492667376,-0.7125665212193858,0.3549011781646472,0.811335302967853,3
1,2,5,1,1,-1.9731445296443153,1.019148052991388,1.0718053940012606,1.3625709426852939,1
3,2,3,2,2,0.3873980253985447,-0.3601944077087647,-0.10035023515051662,0.21432130968349078,2
2,1,3,1,3,-0.47110128770144216,-1.1676672530930094,0.9885127281343818,0.1174152798689945,2
2,1,3,2,2,-0.5359177302080068,-1.1752300179992938,0.7181629085815951,-0.07532387404077341,3
4,2,4,2,2,0.7088096767258839,0.7087440954451745,0.041944546241966876,-0.4758996599361557,3
2,1,3,1,1,-1.9783033025142993,-0.5242761095645339,-0.21527667831224997,0.06531172506287418,1
3,2,3,2,1,-0.3662029820078838,-0.03849883594452679,-0.7022449383738326,0.1882695322804306,3
5,4,2,3,2,2.9916475215319838,0.22405208655845338,-2.003377833651858,0.7201312769605958,5
2,2,4,2,2,-0.0716804659697391,0.003999868423931804,0.9524473728722945,0.7181283266325686,3
3,1,3,2,1,-0.8992736662666239,-0.5011623327244344,-0.3389832079568847,-0.6983896447281956,2
3,3,3,2,2,0.9204687096572848,0.10246908907114305,-0.4636119655674644,1.100980486692117,3
2,2,5,2,1,-0.8941148933966399,1.0422618298314874,0.948098864356626,0.5988695728942243,2
2,1,2,2,2,-0.4670843101875345,-1.8917964076426115,0.12061671387394766,0.017883102294510875,3
3,2,3,2,2,0.3873980253985447,-0.3601944077087647,-0.10035023515051662,0.21432130968349078,3
5,1,5,3,2,1.1859352086943467,0.9857607651486836,0.8790459417219273,-2.219467183071136,3
3,1,3,1,1,-1.588058231166488,-0.1719039960539125,-0.670528091627414,-0.5317022682214879,2
1,1,4,2,1,-1.7485972289827192,-0.4893401701023592,1.1690658133810905,0.4024313655052444,3
3,2,3,2,2,0.3873980253985447,-0.3601944077087647,-0.10035023515051662,0.21432130968349078,4
2,1,3,1,1,-1.9783033025142993,-0.5242761095645339,-0.21527667831224997,0.06531172506287418,1
2,1,3,3,3,0.9064678420982856,-1.8261839264340536,1.6516024954754402,-0.215959473144421,2
2,2,5,1,2,-0.8292984508900753,1.0498245947377716,1.2184486839094129,0.7916087268039921,2
3,2,3,2,2,0.3873980253985447,-0.3601944077087647,-0.10035023515051662,0.21432130968349078,4
2,2,3,1,1,-1.4452326182555593,-0.061612612784626035,-0.5785384087291979,0.9519709020715006,2
4,1,4,3,3,1.6181245647734361,-0.40487330976949315,1.3386458635527598,-1.5031944360484297,3
2,1,5,1,1,-2.115970142555244,0.9088566697221017,0.9798157111030447,-0.1211022276076944,2
3,3,4,2,1,0.09803428223038393,1.1407310504786987,-0.467960474083133,0.9817217329537727,4
2,2,5,2,2,-0.14051388599021142,0.7205662580672496,1.549993567579942,0.6249213502972844,1
4,2,3,1,2,0.08885853184649234,0.3214360424723786,-0.8871465321362096,-0.21600530709416368,3
4,2,3,2,2,0.7776430967463562,-0.007822294198143334,-0.5556016484656804,-0.38269268360087144,1
2,1,4,1,2,-1.293535715128343,-0.12940529168545395,0.9841642196187131,-0.0018434738693499425,1
3,2,2,1,1,-0.9861541268872753,-0.42580688891732255,-1.631336016752009,0.44816388512242267,4
3,3,4,3,3,2.2940208619431046,0.16808157027970091,1.067373816034028,0.8671379112531853,2
2,1,3,2,1,-1.2895187376144355,-0.8535344462350559,0.11626820535827921,-0.10137565144383358,2
3,1,3,1,1,-1.588058231166488,-0.1719039960539125,-0.670528091627414,-0.5317022682214879,1
4,2,4,3,2,1.3975942416257476,0.3794857587746524,0.37348942991249606,-0.6425870364428634,3
3,2,4,2,2,0.31856460537807235,0.35637198193455305,0.49719595955713075,0.12111433334820648,3
2,1,4,1,1,-2.0471367225347716,0.19229028007878393,0.38226951639539725,-0.0278952512724101,2
4,4,5,2,2,1.7061176252228916,2.350637478648307,-0.08703271988428142,1.2042117177458125,4
4,1,4,1,1,-1.2666465798391486,0.8970345071000265,-0.5282333102349305,-1.2219232378411347,2
2,1,3,2,2,-0.5359177302080068,-1.1752300179992938,0.7181629085815951,-0.07532387404077341,2
5,2,3,2,2,1.1678881680941677,0.3445498193124778,-1.0108530617808442,-0.9797066768852335,3
3,2,3,1,1,-1.0549875469077477,0.29075950072599516,-1.0337898220443618,0.35495690878713837,2
4,1,3,1,1,-1.1978131598186763,0.18046811745670885,-1.1257795049425778,-1.1287162615058504,2
2,1,3,1,1,-1.9783033025142993,-0.5242761095645339,-0.21527667831224997,0.06531172506287418,2
3,2,2,3,2,1.145016010318881,-1.4060191340226045,-0.3663515461876349,0.14084090951206735,4
4,1,3,4,3,2.3757425496937725,-1.4506980360833328,1.0726445525156416,-1.5766748362198533,2
3,3,2,2,2,0.9893021296777571,-0.6140973005721747,-1.0611581602751117,1.1941874630274012,2
4,2,1,2,2,0.9153099367873009,-1.440955073484779,-1.750694037880975,-0.19627873093030285,2
3,1,3,1,1,-1.588058231166488,-0.1719039960539125,-0.670528091627414,-0.5317022682214879,2
4,1,4,1,1,-1.2666465798391486,0.8970345071000265,-0.5282333102349305,-1.2219232378411347,1
4,1,3,1,1,-1.1978131598186763,0.18046811745670885,-1.1257795049425778,-1.1287162615058504,2
3,1,5,1,1,-1.7257250712074326,1.2612287832327231,0.5245642977878807,-0.7181162208920565,2
4,2,3,2,2,0.7776430967463562,-0.007822294198143334,-0.5556016484656804,-0.38269268360087144,3
3,2,4,2,2,0.31856460537807235,0.35637198193455305,0.49719595955713075,0.12111433334820648,2
5,2,5,4,2,2.407790457852951,1.1191659252580692,0.8473290949755088,-1.4994953825692179,4
2,2,4,2,2,-0.0716804659697391,0.003999868423931804,0.9524473728722945,0.7181283266325686,3
4,2,5,2,1,-0.11362475070101699,1.74700605685273,0.03759603772629829,-0.5951584136745001,3
2,2,3,2,2,-0.0028470459492667376,-0.7125665212193858,0.3549011781646472,0.811335302967853,3
5,2,2,1,1,-0.20566398419165235,0.2789373381039199,-2.5418388433823367,-0.7458641014463016,2
3,2,3,1,2,-0.3013865395013191,-0.03093607103824266,-0.4318951188210458,0.3810086861901985,3
4,2,2,2,1,0.09287550936040004,-0.40269311207722325,-1.7550425463966437,-0.3155374846686473,3
3,2,3,1,1,-1.0549875469077477,0.29075950072599516,-1.0337898220443618,0.35495690878713837,3
3,2,2,2,2,0.45623144541901706,-1.0767607973520823,-0.697896429858164,0.3075282860187751,4
3,1,3,2,2,-0.14567265886019537,-0.8228579044886722,0.2629114952664312,-0.6723378673251356,3
2,2,3,1,2,-0.6916316108491306,-0.38330818454886395,0.023356294494118038,0.9780226794745607,2
2,1,3,2,1,-1.2895187376144355,-0.8535344462350559,0.11626820535827921,-0.10137565144383358,3
3,2,3,3,2,1.0761825902984086,-0.6894527443792865,0.2311946485200125,0.04763393317678302,3
3,1,3,4,2,1.2318964709395324,-1.4813745778297163,0.9260012626074896,-1.0057126203385511,3
5,1,3,1,1,-0.8075680884708647,0.5328402309673301,-1.5810309182577416,-1.7257302547902125,3
2,1,3,1,1,-1.9783033025142993,-0.5242761095645339,-0.21527667831224997,0.06531172506287418,3
3,1,4,1,2,-0.9032906437805316,0.22296682182516742,0.5289128063035493,-0.5988574671537121,3
5,2,2,2,2,1.2367215881146398,-0.37201657033083996,-1.6083992564884915,-0.8864997005499492,6
5,2,2,2,2,1.2367215881146398,-0.37201657033083996,-1.6083992564884915,-0.8864997005499492,3
2,1,3,2,2,-0.5359177302080068,-1.1752300179992938,0.7181629085815951,-0.07532387404077341,3
4,2,3,2,1,0.024042089339927717,0.3138732775660945,-1.1574963516889962,-0.4087444610039316,2
2,1,2,1,1,-1.909469882493827,-1.2408424992078513,-0.8128228730198975,0.1585187013981585,2
4,2,4,2,1,-0.044791330680544666,1.0304396672094123,-0.5599501569813491,-0.5019514373392158,3
3,2,3,2,2,0.3873980253985447,-0.3601944077087647,-0.10035023515051662,0.21432130968349078,3
5,1,4,2,2,0.5659840638149554,0.598452712175888,-0.0500451366562492,-1.9595728302291444,3
2,2,3,1,2,-0.6916316108491306,-0.38330818454886395,0.023356294494118038,0.9780226794745607,2
2,1,4,2,2,-0.6047511502284791,-0.45866362835597596,1.3157091032892425,-0.1685308503760577,2
3,3,5,1,1,-0.6595837026899521,2.1865557767925385,-0.20195916304601483,1.0552021331251962,2
4,3,1,3,2,2.137165185945905,-1.3075499133753932,-1.7824108846273936,0.5236930695716159,4
3,1,3,1,1,-1.588058231166488,-0.1719039960539125,-0.670528091627414,-0.5317022682214879,2
3,2,4,2,2,0.31856460537807235,0.35637198193455305,0.49719595955713075,0.12111433334820648,3
3,2,4,2,2,0.31856460537807235,0.35637198193455305,0.49719595955713075,0.12111433334820648,3
3,1,4,1,1,-1.6568916511869602,0.5446623935894053,-0.07298189691976657,-0.6249092445567722,1
3,1,3,2,2,-0.14567265886019537,-0.8228579044886722,0.2629114952664312,-0.6723378673251356,3
4,2,5,2,1,-0.11362475070101699,1.74700605685273,0.03759603772629829,-0.5951584136745001,2
5,1,3,2,1,-0.11878352357100089,0.20358189429680815,-1.2494860345872123,-1.8924176312969203,3
4,2,4,1,1,-0.7335758955804085,1.3596980038799344,-0.8914950406518782,-0.3352640608325081,2
4,1,4,2,2,0.1757389924671438,0.24608059866526671,0.40520627665891473,-1.3625588369447823,2
5,1,1,2,2,0.7724843238763723,-1.5512464567540654,-1.842683720779191,-1.6799519012232915,2
3,1,3,3,3,1.2967129134460968,-1.473811812923432,1.1963510821602763,-0.8129734664287831,3
2,2,4,2,2,-0.0716804659697391,0.003999868423931804,0.9524473728722945,0.7181283266325686,2
3,3,2,2,1,0.23570112227132858,-0.2924017288079369,-1.6630528634984276,1.168135685624341,3
4,2,3,2,2,0.7776430967463562,-0.007822294198143334,-0.5556016484656804,-0.38269268360087144,3
2,1,3,2,2,-0.5359177302080068,-1.1752300179992938,0.7181629085815951,-0.07532387404077341,2
3,2,3,2,1,-0.3662029820078838,-0.03849883594452679,-0.7022449383738326,0.1882695322804306,2
5,3,3,1,2,1.0121742874530437,1.1364716527629077,-1.7056596758683213,0.0736398766301006,3
2,1,2,1,2,-1.1558688750873984,-1.5625380709720893,-0.21092816979658155,0.18457047880121866,1
2,1,2,1,1,-1.909469882493827,-1.2408424992078513,-0.8128228730198975,0.1585187013981585,2
3,2,4,1,2,-0.37021995952179143,0.6856303186050752,0.16565107588660152,0.2878017098549142,2
3,2,2,3,2,1.145016010318881,-1.4060191340226045,-0.3663515461876349,0.14084090951206735,4
3,1,5,2,2,-0.28333949890113996,0.6102748747979632,1.458003884681726,-0.8587518199957042,2
3,2,3,2,2,0.3873980253985447,-0.3601944077087647,-0.10035023515051662,0.21432130968349078,3
3,2,2,2,2,0.45623144541901706,-1.0767607973520823,-0.697896429858164,0.3075282860187751,2
4,2,3,2,2,0.7776430967463562,-0.007822294198143334,-0.5556016484656804,-0.38269268360087144,3
1,1,5,2,2,-1.063829641596763,-0.09446935222327935,2.3685067113120537,0.33527616657302023,1
3,2,5,1,1,-1.1926543869486923,1.7238922800126308,0.16130256737093288,0.1685429561165698,3
2,2,4,1,2,-0.7604650308696029,0.33325820509445375,0.6209024892017653,0.8848157031392764,3
5,4,5,1,1,0.6539771242644108,3.353963500593688,-1.4757237200932904,0.7478333235650982,3
3,2,3,3,1,0.32258158289198,-0.3677571726150487,-0.37070005470330336,0.021582155773722866,3
4,2,4,2,2,0.7088096767258839,0.7087440954451745,0.041944546241966876,-0.4758996599361557,3
3,2,3,2,2,0.3873980253985447,-0.3601944077087647,-0.10035023515051662,0.21432130968349078,2
5,5,5,5,5,6.95659009774832,1.212811363634557,1.894772897065142,1.0719501041591342,5
3,2,3,2,2,0.3873980253985447,-0.3601944077087647,-0.10035023515051662,0.21432130968349078,3
2,4,4,2,2,0.994460902547741,0.929326861983747,0.2259239120383989,2.491446680649821,3
3,2,4,2,1,-0.43503640202835614,0.678067553698791,-0.10469874366618519,0.09506255594514632,3
3,2,2,2,2,0.45623144541901706,-1.0767607973520823,-0.697896429858164,0.3075282860187751,3
3,2,4,1,1,-1.12382096692822,1.007325890369313,-0.43624362733671435,0.2617499324518541,2
2,1,5,1,1,-2.115970142555244,0.9088566697221017,0.9798157111030447,-0.1211022276076944,1
5,3,2,3,2,2.458576837273244,-0.23861141022145407,-1.6401161032349103,-0.16652790004803059,5
4,2,3,2,3,1.5312441041527847,-0.32951786596238125,0.04629305475763552,-0.35664090619781125,2
4,1,5,2,1,-0.646695434959757,1.2843425600728222,0.4008577681432462,-1.4818175906831268,1
1,1,3,1,1,-2.3685483738621107,-0.8766482230751548,0.2399747350029138,0.6623257183472364,2
1,1,4,2,2,-0.9949962215762905,-0.811035741866597,1.7709605166044065,0.4284831429083045,2
2,1,3,1,1,-1.9783033025142993,-0.5242761095645339,-0.21527667831224997,0.06531172506287418,2
2,2,2,1,1,-1.376399198235087,-0.7781790024279437,-1.1760846034368453,1.0451778784067847,2
3,1,2,2,1,-0.8304402462461515,-1.2177287223677522,-0.9365294026645321,-0.6051826683929113,3
5,2,4,3,2,1.787839312973559,0.7318578722852738,-0.08176198340266784,-1.2396010297272257,4
1,1,5,2,2,-1.063829641596763,-0.09446935222327935,2.3685067113120537,0.33527616657302023,2
2,2,4,1,1,-1.5140660382760316,0.6549537768586917,0.019007785978449397,0.8587639257362163,2
4,1,2,2,2,0.3134058325080884,-1.187052180621369,-0.78988611275638,-1.1761448842742137,3
4,2,4,2,2,0.7088096767258839,0.7087440954451745,0.041944546241966876,-0.4758996599361557,3
3,2,4,2,2,0.31856460537807235,0.35637198193455305,0.49719595955713075,0.12111433334820648,3
4,1,3,2,2,0.24457241248761613,-0.47048579097805104,-0.19233991804873266,-1.269351860609498,2
5,5,5,1,1,1.1870478085231506,3.816626997373596,-1.8389854505102383,1.6344925005737245,4
2,1,3,1,1,-1.9783033025142993,-0.5242761095645339,-0.21527667831224997,0.06531172506287418,2
3,1,3,2,1,-0.8992736662666239,-0.5011623327244344,-0.3389832079568847,-0.6983896447281956,1
3,2,4,2,2,0.31856460537807235,0.35637198193455305,0.49719595955713075,0.12111433334820648,3
5,2,4,2,2,1.0990547480736954,1.0611162089557955,-0.41330686707319697,-1.0729136532205181,3
3,2,2,2,2,0.45623144541901706,-1.0767607973520823,-0.697896429858164,0.3075282860187751,2
5,2,3,3,3,2.61027374040046,-0.306404089122282,-0.07741347488699929,-1.1203422759888813,3
4,3,3,2,2,1.3107137810050962,0.4548412025817643,-0.9188633788826283,0.503966493407755,2
4,1,4,2,1,-0.5778620149392847,0.5677761704295046,-0.19668842656440122,-1.3886106143478425,2
3,2,3,2,2,0.3873980253985447,-0.3601944077087647,-0.10035023515051662,0.21432130968349078,3
2,2,3,3,3,1.4395385263570255,-1.3635204296541457,1.2883407650584924,0.6706997038642054,3
3,2,2,2,2,0.45623144541901706,-1.0767607973520823,-0.697896429858164,0.3075282860187751,3
2,2,4,2,1,-0.8252814733761675,0.32569544018816965,0.35055266964897863,0.6920765492295086,2
3,1,3,2,2,-0.14567265886019537,-0.8228579044886722,0.2629114952664312,-0.6723378673251356,4
2,2,4,2,2,-0.0716804659697391,0.003999868423931804,0.9524473728722945,0.7181283266325686,3
1,1,5,1,1,-2.5062152139030553,0.5564845562114805,1.4350671244182087,0.4759117656766678,1
2,1,4,2,2,-0.6047511502284791,-0.45866362835597596,1.3157091032892425,-0.1685308503760577,3
4,2,3,1,1,-0.6647424755599362,0.6431316142366166,-1.4890412353595255,-0.24205708449722385,1
3,2,4,2,2,0.31856460537807235,0.35637198193455305,0.49719595955713075,0.12111433334820648,3
3,3,3,2,1,0.16686770225085626,0.4241646608353809,-1.0655066687907804,1.0749287092890567,3
4,4,5,2,2,1.7061176252228916,2.350637478648307,-0.08703271988428142,1.2042117177458125,4
3,3,3,2,1,0.16686770225085626,0.4241646608353809,-1.0655066687907804,1.0749287092890567,4
3,2,5,3,1,0.1849147428510354,1.0653756066715867,0.8243923347119911,-0.1648317968968457,3
